country,subject,source,dateS,count
Brésil,Général,A Razao,2017-01-15,10
Brésil,Général,A Razao,2017-01-16,6
Brésil,Général,A Razao,2017-01-17,8
Brésil,Général,A Razao,2017-01-18,9
Brésil,Général,A Razao,2017-01-19,12
Brésil,Général,A Razao,2017-01-20,12
Brésil,Général,A Razao,2017-01-21,14
Brésil,Général,A Razao,2017-01-22,13
Brésil,Général,A Razao,2017-01-24,7
Brésil,Général,A Razao,2017-01-25,9
Brésil,Général,A Razao,2017-01-26,15
Brésil,Général,A Razao,2017-01-27,14
Brésil,Général,A Razao,2017-01-28,10
Brésil,Général,A Razao,2017-01-29,9
Brésil,Général,A Razao,2017-01-30,12
Brésil,Général,A Razao,2017-01-31,2
Brésil,Général,A Razao,2017-02-01,11
Brésil,Général,A Razao,2017-02-02,14
Brésil,Général,A Razao,2017-02-03,18
Brésil,Général,A Razao,2017-02-04,13
Brésil,Général,A Razao,2017-02-05,9
Brésil,Général,A Razao,2017-02-06,6
Brésil,Général,A Razao,2017-02-16,16
Brésil,Général,A Razao,2017-02-17,13
Brésil,Général,A Razao,2017-02-18,11
Brésil,Général,A Razao,2017-02-19,10
Brésil,Général,A Razao,2017-02-20,8
Brésil,Général,A Razao,2017-02-21,4
Brésil,Général,A Razao,2017-02-22,14
Brésil,Général,A Razao,2017-02-23,12
Brésil,Général,A Razao,2017-02-24,21
Brésil,Général,A Razao,2017-02-25,8
Brésil,Général,A Razao,2017-02-26,15
Brésil,Général,A Razao,2017-02-27,2
Brésil,Général,Diario de Araxa,2016-04-22,4
Brésil,Général,Diario de Araxa,2016-04-24,10
Brésil,Général,Diario de Araxa,2016-04-25,2
Brésil,Général,Diario de Araxa,2016-04-26,6
Brésil,Général,Diario de Araxa,2016-04-27,8
Brésil,Général,Diario de Araxa,2016-04-28,9
Brésil,Général,Diario de Araxa,2016-04-29,6
Brésil,Général,Diario de Araxa,2016-05-02,14
Brésil,Général,Diario de Araxa,2016-05-03,8
Brésil,Général,Diario de Araxa,2016-05-04,9
Brésil,Général,Diario de Araxa,2016-05-05,7
Brésil,Général,Diario de Araxa,2016-05-06,9
Brésil,Général,Diario de Araxa,2016-05-09,10
Brésil,Général,Diario de Araxa,2016-05-10,8
Brésil,Général,Diario de Araxa,2016-05-11,12
Brésil,Général,Diario de Araxa,2016-05-12,5
Brésil,Général,Diario de Araxa,2016-05-13,6
Brésil,Général,Diario de Araxa,2016-05-16,11
Brésil,Général,Diario de Araxa,2016-05-17,7
Brésil,Général,Diario de Araxa,2016-05-18,9
Brésil,Général,Diario de Araxa,2016-05-19,11
Brésil,Général,Diario de Araxa,2016-05-20,9
Brésil,Général,Diario de Araxa,2016-05-23,8
Brésil,Général,Diario de Araxa,2016-05-24,9
Brésil,Général,Diario de Araxa,2016-05-25,5
Brésil,Général,Diario de Araxa,2016-05-27,2
Brésil,Général,Diario de Araxa,2016-05-28,30
Brésil,Général,Diario de Araxa,2016-06-06,18
Brésil,Général,Diario de Araxa,2016-06-08,13
Brésil,Général,Diario de Araxa,2016-06-09,8
Brésil,Général,Diario de Araxa,2016-06-10,17
Brésil,Général,Diario de Araxa,2016-06-14,1
Brésil,Général,Diario de Araxa,2016-06-15,5
Brésil,Général,Diario de Araxa,2016-06-16,21
Brésil,Général,Diario de Araxa,2016-06-21,9
Brésil,Général,Diario de Araxa,2016-06-22,8
Brésil,Général,Diario de Araxa,2016-06-23,6
Brésil,Général,Diario de Araxa,2016-06-24,5
Brésil,Général,Diario de Araxa,2016-06-27,7
Brésil,Général,Diario de Araxa,2016-06-28,7
Brésil,Général,Diario de Araxa,2016-06-29,6
Brésil,Général,Diario de Araxa,2016-06-30,7
Brésil,Général,Diario de Araxa,2016-07-01,8
Brésil,Général,Diario de Araxa,2016-07-02,30
Brésil,Général,Diario de Araxa,2016-07-24,5
Brésil,Général,Diario de Araxa,2016-07-25,2
Brésil,Général,Diario de Araxa,2016-07-26,6
Brésil,Général,Diario de Araxa,2016-07-27,8
Brésil,Général,Diario de Araxa,2016-07-28,6
Brésil,Général,Diario de Araxa,2016-07-29,1
Brésil,Général,Diario de Araxa,2016-08-01,7
Brésil,Général,Diario de Araxa,2016-08-02,6
Brésil,Général,Diario de Araxa,2016-08-03,7
Brésil,Général,Diario de Araxa,2016-08-04,5
Brésil,Général,Diario de Araxa,2016-08-05,7
Brésil,Général,Diario de Araxa,2016-08-09,7
Brésil,Général,Diario de Araxa,2016-08-10,8
Brésil,Général,Diario de Araxa,2016-08-11,3
Brésil,Général,Diario de Araxa,2016-08-12,4
Brésil,Général,Diario de Araxa,2016-08-16,5
Brésil,Général,Diario de Araxa,2016-08-17,5
Brésil,Général,Diario de Araxa,2016-08-18,9
Brésil,Général,Diario de Araxa,2016-08-19,5
Brésil,Général,Diario de Araxa,2016-08-22,5
Brésil,Général,Diario de Araxa,2016-08-23,4
Brésil,Général,Diario de Araxa,2016-08-24,5
Brésil,Général,Diario de Araxa,2016-08-25,9
Brésil,Général,Diario de Araxa,2016-08-26,5
Brésil,Général,Diario de Araxa,2016-08-29,11
Brésil,Général,Diario de Araxa,2016-08-30,9
Brésil,Général,Diario de Araxa,2016-08-31,2
Brésil,Général,Diario de Araxa,2016-09-01,13
Brésil,Général,Diario de Araxa,2016-09-06,4
Brésil,Général,Diario de Araxa,2016-09-08,11
Brésil,Général,Diario de Araxa,2016-09-09,3
Brésil,Général,Diario de Araxa,2016-09-10,25
Brésil,Général,Diario de Araxa,2016-09-19,3
Brésil,Général,Diario de Araxa,2016-09-20,7
Brésil,Général,Diario de Araxa,2016-09-21,2
Brésil,Général,Diario de Araxa,2016-09-22,4
Brésil,Général,Diario de Araxa,2016-09-23,6
Brésil,Général,Diario de Araxa,2016-09-26,5
Brésil,Général,Diario de Araxa,2016-09-27,7
Brésil,Général,Diario de Araxa,2016-09-28,2
Brésil,Général,Diario de Araxa,2016-09-29,12
Brésil,Général,Diario de Araxa,2016-10-02,4
Brésil,Général,Diario de Araxa,2016-10-03,4
Brésil,Général,Diario de Araxa,2016-10-04,2
Brésil,Général,Diario de Araxa,2016-10-05,6
Brésil,Général,Diario de Araxa,2016-10-06,6
Brésil,Général,Diario de Araxa,2016-10-07,5
Brésil,Général,Diario de Araxa,2016-10-10,6
Brésil,Général,Diario de Araxa,2016-10-11,5
Brésil,Général,Diario de Araxa,2016-10-12,5
Brésil,Général,Diario de Araxa,2016-10-13,3
Brésil,Général,Diario de Araxa,2016-10-14,3
Brésil,Général,Diario de Araxa,2016-10-17,10
Brésil,Général,Diario de Araxa,2016-10-18,8
Brésil,Général,Diario de Araxa,2016-10-20,9
Brésil,Général,Diario de Araxa,2016-10-21,5
Brésil,Général,Diario de Araxa,2016-10-24,9
Brésil,Général,Diario de Araxa,2016-10-25,8
Brésil,Général,Diario de Araxa,2016-10-26,7
Brésil,Général,Diario de Araxa,2016-10-27,9
Brésil,Général,Diario de Araxa,2016-10-28,10
Brésil,Général,Diario de Araxa,2016-10-31,3
Brésil,Général,Diario de Araxa,2016-11-01,7
Brésil,Général,Diario de Araxa,2016-11-03,10
Brésil,Général,Diario de Araxa,2016-11-07,5
Brésil,Général,Diario de Araxa,2016-11-08,7
Brésil,Général,Diario de Araxa,2016-11-09,5
Brésil,Général,Diario de Araxa,2016-11-10,6
Brésil,Général,Diario de Araxa,2016-11-11,6
Brésil,Général,Diario de Araxa,2016-11-13,1
Brésil,Général,Diario de Araxa,2016-11-14,5
Brésil,Général,Diario de Araxa,2016-11-16,4
Brésil,Général,Diario de Araxa,2016-11-17,8
Brésil,Général,Diario de Araxa,2016-11-18,8
Brésil,Général,Diario de Araxa,2016-11-21,6
Brésil,Général,Diario de Araxa,2016-11-22,6
Brésil,Général,Diario de Araxa,2016-11-23,8
Brésil,Général,Diario de Araxa,2016-11-24,6
Brésil,Général,Diario de Araxa,2016-11-25,9
Brésil,Général,Diario de Araxa,2016-11-28,5
Brésil,Général,Diario de Araxa,2016-11-29,6
Brésil,Général,Diario de Araxa,2016-11-30,6
Brésil,Général,Diario de Araxa,2016-12-01,6
Brésil,Général,Diario de Araxa,2016-12-02,6
Brésil,Général,Diario de Araxa,2016-12-05,7
Brésil,Général,Diario de Araxa,2016-12-06,7
Brésil,Général,Diario de Araxa,2016-12-07,15
Brésil,Général,Diario de Araxa,2016-12-08,2
Brésil,Général,Diario de Araxa,2016-12-09,8
Brésil,Général,Diario de Araxa,2016-12-12,15
Brésil,Général,Diario de Araxa,2016-12-13,21
Brésil,Général,Diario de Araxa,2016-12-20,4
Brésil,Général,Diario de Araxa,2016-12-21,8
Brésil,Général,Diario de Araxa,2016-12-22,6
Brésil,Général,Diario de Araxa,2016-12-23,7
Brésil,Général,Diario de Araxa,2016-12-27,2
Brésil,Général,Diario de Araxa,2016-12-28,3
Brésil,Général,Diario de Araxa,2016-12-29,1
Brésil,Général,Diario de Araxa,2016-12-30,2
Brésil,Général,Diario de Araxa,2016-12-31,1
Brésil,Général,Diario de Araxa,2017-01-02,8
Brésil,Général,Diario de Araxa,2017-01-03,1
Brésil,Général,Diario de Araxa,2017-01-04,6
Brésil,Général,Diario de Araxa,2017-01-05,5
Brésil,Général,Diario de Araxa,2017-01-06,4
Brésil,Général,Diario de Araxa,2017-01-09,8
Brésil,Général,Diario de Araxa,2017-01-11,13
Brésil,Général,Diario de Araxa,2017-01-13,6
Brésil,Général,Diario de Araxa,2017-01-16,5
Brésil,Général,Diario de Araxa,2017-01-17,8
Brésil,Général,Diario de Araxa,2017-01-18,7
Brésil,Général,Diario de Araxa,2017-01-19,6
Brésil,Général,Diario de Araxa,2017-01-20,6
Brésil,Général,Diario de Araxa,2017-01-23,7
Brésil,Général,Diario de Araxa,2017-01-24,5
Brésil,Général,Diario de Araxa,2017-01-25,5
Brésil,Général,Diario de Araxa,2017-01-26,8
Brésil,Général,Diario de Araxa,2017-01-27,2
Brésil,Général,Diario de Araxa,2017-01-28,1
Brésil,Général,Diario de Araxa,2017-01-30,7
Brésil,Général,Diario de Araxa,2017-01-31,6
Brésil,Général,Diario de Araxa,2017-02-01,8
Brésil,Général,Diario de Araxa,2017-02-02,8
Brésil,Général,Diario de Araxa,2017-02-03,5
Brésil,Général,Diario de Araxa,2017-02-06,30
Brésil,Général,Diario de Araxa,2017-02-16,4
Brésil,Général,Diario de Araxa,2017-02-17,5
Brésil,Général,Diario de Araxa,2017-02-20,7
Brésil,Général,Diario de Araxa,2017-02-21,6
Brésil,Général,Diario de Araxa,2017-02-22,4
Brésil,Général,Diario de Araxa,2017-02-23,8
Brésil,Général,Diario de Araxa,2017-02-24,6
Brésil,Général,Diario de Araxa,2017-03-01,5
Brésil,Général,Diario de Araxa,2017-03-02,5
Brésil,Général,Diario de Araxa,2017-03-03,30
Brésil,Général,Diario de Araxa,2017-03-23,8
Brésil,Général,Diario de Araxa,2017-03-24,5
Brésil,Général,Diario de Araxa,2017-03-25,1
Brésil,Général,Diario de Araxa,2017-03-27,6
Brésil,Général,Diario de Araxa,2017-03-28,4
Brésil,Général,Diario de Araxa,2017-03-29,11
Brésil,Général,Diario de Araxa,2017-03-30,4
Brésil,Général,Diario de Araxa,2017-03-31,4
Brésil,Général,Diario de Araxa,2017-04-01,8
Brésil,Général,Diario de Araxa,2017-04-02,2
Brésil,Général,Diario de Araxa,2017-04-03,33
Brésil,Général,Diario de Araxa,2017-04-04,5
Brésil,Général,Diario de Araxa,2017-04-05,7
Brésil,Général,Diario de Araxa,2017-04-06,5
Brésil,Général,Diario de Araxa,2017-04-07,9
Brésil,Général,Diario de Araxa,2017-04-10,7
Brésil,Général,Diario de Araxa,2017-04-11,6
Brésil,Général,Diario de Araxa,2017-04-12,9
Brésil,Général,Diario de Araxa,2017-04-13,3
Brésil,Général,Diario de Araxa,2017-04-14,30
Brésil,Général,Diario de Araxa,2017-04-17,4
Brésil,Général,Diario de Araxa,2017-04-18,11
Brésil,Général,Diario de Araxa,2017-04-19,10
Brésil,Général,Diario de Araxa,2017-04-20,9
Brésil,Général,Diario de Araxa,2017-04-24,6
Brésil,Général,Diario de Araxa,2017-04-25,6
Brésil,Général,Diario de Araxa,2017-04-26,5
Brésil,Général,Diario de Araxa,2017-04-27,8
Brésil,Général,Diario de Araxa,2017-04-28,5
Brésil,Général,Diario de Araxa,2017-05-01,1
Brésil,Général,Diario de Araxa,2017-05-02,6
Brésil,Général,Diario de Araxa,2017-05-03,7
Brésil,Général,Diario de Araxa,2017-05-04,11
Brésil,Général,Diario de Araxa,2017-05-05,5
Brésil,Général,Diario de Araxa,2017-05-08,7
Brésil,Général,Diario de Araxa,2017-05-09,6
Brésil,Général,Diario de Araxa,2017-05-10,5
Brésil,Général,Diario de Araxa,2017-05-11,11
Brésil,Général,Diario de Araxa,2017-05-12,3
Brésil,Général,Diario de Araxa,2017-05-13,1
Brésil,Général,Diario de Araxa,2017-05-15,6
Brésil,Général,Diario de Araxa,2017-05-16,7
Brésil,Général,Diario de Araxa,2017-05-17,4
Brésil,Général,Diario de Araxa,2017-05-18,30
Brésil,Général,Diario de Araxa,2018-05-14,12
Brésil,Général,Diario de Araxa,2018-05-16,8
Brésil,Général,Diario de Araxa,2018-05-17,3
Brésil,Général,Diario de Araxa,2018-05-18,2
Brésil,Général,Diario de Araxa,2018-05-21,8
Brésil,Général,Diario de Araxa,2018-05-22,5
Brésil,Général,Diario de Araxa,2018-05-23,6
Brésil,Général,Diario de Araxa,2018-05-24,8
Brésil,Général,Diario de Araxa,2018-05-25,1
Brésil,Général,Diario de Araxa,2018-05-27,2
Brésil,Général,Diario de Araxa,2018-05-28,3
Brésil,Général,Diario de Araxa,2018-05-29,8
Brésil,Général,Diario de Araxa,2018-05-30,6
Brésil,Général,Diario de Araxa,2018-05-31,1
Brésil,Général,Diario de Araxa,2018-06-01,2
Brésil,Général,Diario de Araxa,2018-06-04,6
Brésil,Général,Diario de Araxa,2018-06-05,6
Brésil,Général,Diario de Araxa,2018-06-06,5
Brésil,Général,Diario de Araxa,2018-06-07,6
Brésil,Général,Diario de Araxa,2018-06-08,6
Brésil,Général,Diario de Araxa,2018-06-11,9
Brésil,Général,Diario de Araxa,2018-06-12,2
Brésil,Général,Diario de Araxa,2018-06-13,8
Brésil,Général,Diario de Araxa,2018-06-14,8
Brésil,Général,Diario de Araxa,2018-06-15,2
Brésil,Général,Diario de Araxa,2018-06-18,11
Brésil,Général,Diario de Araxa,2018-06-19,3
Brésil,Général,Diario de Araxa,2018-06-20,4
Brésil,Général,Diario de Araxa,2018-06-21,8
Brésil,Général,Diario de Araxa,2018-06-22,1
Brésil,Général,Diario de Araxa,2018-06-24,1
Brésil,Général,Diario de Araxa,2018-06-25,6
Brésil,Général,Diario de Araxa,2018-06-26,4
Brésil,Général,Diario de Araxa,2018-06-27,2
Brésil,Général,Diario de Araxa,2018-06-28,5
Brésil,Général,Diario de Araxa,2018-06-29,7
Brésil,Général,Diario de Araxa,2018-06-30,1
Brésil,Général,Diario de Araxa,2018-07-01,23
Brésil,Général,Diario de Araxa,2018-07-07,17
Brésil,Général,Diario de Araxa,2018-07-08,13
Brésil,Général,Diario de Araxa,2018-07-12,8
Brésil,Général,Diario de Araxa,2018-07-13,6
Brésil,Général,Diario de Araxa,2018-07-14,1
Brésil,Général,Diario de Araxa,2018-07-15,3
Brésil,Général,Diario de Araxa,2018-07-16,8
Brésil,Général,Diario de Araxa,2018-07-17,9
Brésil,Général,Diario de Araxa,2018-07-18,7
Brésil,Général,Diario de Araxa,2018-07-19,8
Brésil,Général,Diario de Araxa,2018-07-20,11
Brésil,Général,Diario de Araxa,2018-07-23,8
Brésil,Général,Diario de Araxa,2018-07-24,8
Brésil,Général,Diario de Araxa,2018-07-25,10
Brésil,Général,Diario de Araxa,2018-07-26,7
Brésil,Général,Diario de Araxa,2018-07-27,5
Brésil,Général,Diario de Araxa,2018-07-28,5
Brésil,Général,Diario de Araxa,2018-07-29,25
Brésil,Général,Diario de Araxa,2018-07-31,15
Brésil,Général,Diario de Araxa,2018-08-01,1
Brésil,Général,Diario de Araxa,2018-08-02,10
Brésil,Général,Diario de Araxa,2018-08-03,6
Brésil,Général,Diario de Araxa,2018-08-05,4
Brésil,Général,Diario de Araxa,2018-08-06,6
Brésil,Général,Diario de Araxa,2018-08-07,6
Brésil,Général,Diario de Araxa,2018-08-08,5
Brésil,Général,Diario de Araxa,2018-08-09,10
Brésil,Général,Diario de Araxa,2018-08-10,2
Brésil,Général,Diario de Araxa,2018-08-12,7
Brésil,Général,Diario de Araxa,2018-08-13,7
Brésil,Général,Diario de Araxa,2018-08-14,8
Brésil,Général,Diario de Araxa,2018-08-15,2
Brésil,Général,Diario de Araxa,2018-08-16,8
Brésil,Général,Diario de Araxa,2018-08-17,9
Brésil,Général,Diario de Araxa,2018-08-19,2
Brésil,Général,Diario de Araxa,2018-08-20,9
Brésil,Général,Diario de Araxa,2018-08-21,8
Brésil,Général,Diario de Araxa,2018-08-22,7
Brésil,Général,Diario de Araxa,2018-08-23,12
Brésil,Général,Diario de Araxa,2018-08-24,8
Brésil,Général,Diario de Araxa,2018-08-26,3
Brésil,Général,Diario de Araxa,2018-08-27,10
Brésil,Général,Diario de Araxa,2018-08-28,13
Brésil,Général,Diario de Araxa,2018-08-29,10
Brésil,Général,Diario de Araxa,2018-08-30,10
Brésil,Général,Diario de Araxa,2018-08-31,6
Brésil,Général,Diario de Araxa,2018-09-02,4
Brésil,Général,Diario de Araxa,2018-09-03,12
Brésil,Général,Diario de Araxa,2018-09-04,9
Brésil,Général,Diario de Araxa,2018-09-05,10
Brésil,Général,Diario de Araxa,2018-09-06,4
Brésil,Général,Diario de Araxa,2018-09-07,1
Brésil,Général,Diario de Araxa,2018-09-09,6
Brésil,Général,Diario de Araxa,2018-09-10,10
Brésil,Général,Diario de Araxa,2018-09-11,9
Brésil,Général,Diario de Araxa,2018-09-12,12
Brésil,Général,Diario de Araxa,2018-09-13,11
Brésil,Général,Diario de Araxa,2018-09-14,8
Brésil,Général,Diario de Araxa,2018-09-15,3
Brésil,Général,Diario de Araxa,2018-09-16,1
Brésil,Général,Diario de Araxa,2018-09-17,13
Brésil,Général,Diario de Araxa,2018-09-18,9
Brésil,Général,Diario de Araxa,2018-09-19,10
Brésil,Général,Diario de Araxa,2018-09-20,8
Brésil,Général,Diario de Araxa,2018-09-21,4
Brésil,Général,Diario de Araxa,2018-09-22,1
Brésil,Général,Diario de Araxa,2018-09-23,7
Brésil,Général,Diario de Araxa,2018-09-24,10
Brésil,Général,Diario de Araxa,2018-09-25,9
Brésil,Général,Diario de Araxa,2018-09-26,8
Brésil,Général,Diario de Araxa,2018-09-27,10
Brésil,Général,Diario de Araxa,2018-09-28,11
Brésil,Général,Diario de Araxa,2018-09-29,20
Brésil,Général,Bastidores do Poder,2016-04-25,8
Brésil,Général,Bastidores do Poder,2016-04-28,7
Brésil,Général,Bastidores do Poder,2016-04-30,8
Brésil,Général,Bastidores do Poder,2016-05-02,2
Brésil,Général,Bastidores do Poder,2016-05-05,3
Brésil,Général,Bastidores do Poder,2016-05-06,4
Brésil,Général,Bastidores do Poder,2016-05-07,8
Brésil,Général,Bastidores do Poder,2016-05-08,1
Brésil,Général,Bastidores do Poder,2016-05-09,7
Brésil,Général,Bastidores do Poder,2016-05-10,10
Brésil,Général,Bastidores do Poder,2016-05-16,7
Brésil,Général,Bastidores do Poder,2016-05-17,2
Brésil,Général,Bastidores do Poder,2016-05-18,5
Brésil,Général,Bastidores do Poder,2016-05-19,6
Brésil,Général,Bastidores do Poder,2016-05-20,2
Brésil,Général,Bastidores do Poder,2016-05-21,8
Brésil,Général,Bastidores do Poder,2016-05-23,4
Brésil,Général,Bastidores do Poder,2016-05-24,6
Brésil,Général,Bastidores do Poder,2016-05-26,2
Brésil,Général,Bastidores do Poder,2016-05-27,2
Brésil,Général,Bastidores do Poder,2016-05-28,10
Brésil,Général,Bastidores do Poder,2016-06-06,6
Brésil,Général,Bastidores do Poder,2016-06-09,12
Brésil,Général,Bastidores do Poder,2016-06-10,7
Brésil,Général,Bastidores do Poder,2016-06-11,5
Brésil,Général,Bastidores do Poder,2016-06-14,21
Brésil,Général,Bastidores do Poder,2016-06-15,2
Brésil,Général,Bastidores do Poder,2016-06-16,9
Brésil,Général,Bastidores do Poder,2016-06-21,18
Brésil,Général,Bastidores do Poder,2016-06-22,1
Brésil,Général,Bastidores do Poder,2016-06-23,15
Brésil,Général,Bastidores do Poder,2016-06-24,3
Brésil,Général,Bastidores do Poder,2016-06-27,9
Brésil,Général,Bastidores do Poder,2016-06-28,8
Brésil,Général,Bastidores do Poder,2016-06-29,10
Brésil,Général,Bastidores do Poder,2016-06-30,6
Brésil,Général,Bastidores do Poder,2016-07-02,10
Brésil,Général,Bastidores do Poder,2016-07-23,2
Brésil,Général,Bastidores do Poder,2016-07-25,7
Brésil,Général,Bastidores do Poder,2016-07-26,1
Brésil,Général,Bastidores do Poder,2016-07-27,3
Brésil,Général,Bastidores do Poder,2016-07-28,1
Brésil,Général,Bastidores do Poder,2016-07-29,13
Brésil,Général,Bastidores do Poder,2016-07-30,1
Brésil,Général,Bastidores do Poder,2016-08-01,14
Brésil,Général,Bastidores do Poder,2016-08-02,1
Brésil,Général,Bastidores do Poder,2016-08-03,5
Brésil,Général,Bastidores do Poder,2016-08-04,7
Brésil,Général,Bastidores do Poder,2016-08-05,2
Brésil,Général,Bastidores do Poder,2016-08-06,7
Brésil,Général,Bastidores do Poder,2016-08-08,10
Brésil,Général,Bastidores do Poder,2016-08-09,12
Brésil,Général,Bastidores do Poder,2016-08-11,6
Brésil,Général,Bastidores do Poder,2016-08-15,12
Brésil,Général,Bastidores do Poder,2016-08-16,1
Brésil,Général,Bastidores do Poder,2016-08-18,9
Brésil,Général,Bastidores do Poder,2016-08-19,2
Brésil,Général,Bastidores do Poder,2016-08-22,8
Brésil,Général,Bastidores do Poder,2016-08-23,7
Brésil,Général,Bastidores do Poder,2016-08-25,16
Brésil,Général,Bastidores do Poder,2016-08-26,5
Brésil,Général,Bastidores do Poder,2016-08-29,4
Brésil,Général,Bastidores do Poder,2016-08-30,4
Brésil,Général,Bastidores do Poder,2016-08-31,2
Brésil,Général,Bastidores do Poder,2016-09-01,11
Brésil,Général,Bastidores do Poder,2016-09-06,5
Brésil,Général,Bastidores do Poder,2016-09-07,8
Brésil,Général,Bastidores do Poder,2016-09-08,11
Brésil,Général,Bastidores do Poder,2016-09-10,10
Brésil,Général,Bastidores do Poder,2016-09-19,21
Brésil,Général,Bastidores do Poder,2016-09-20,2
Brésil,Général,Bastidores do Poder,2016-09-22,18
Brésil,Général,Bastidores do Poder,2016-10-07,11
Brésil,Général,Bastidores do Poder,2016-10-10,14
Brésil,Général,Bastidores do Poder,2016-10-11,11
Brésil,Général,Bastidores do Poder,2016-10-12,2
Brésil,Général,Bastidores do Poder,2016-10-13,7
Brésil,Général,Bastidores do Poder,2016-10-17,6
Brésil,Général,Bastidores do Poder,2016-10-18,6
Brésil,Général,Bastidores do Poder,2016-10-20,12
Brésil,Général,Bastidores do Poder,2016-10-22,1
Brésil,Général,Bastidores do Poder,2016-10-24,8
Brésil,Général,Bastidores do Poder,2016-10-25,10
Brésil,Général,Bastidores do Poder,2016-10-27,5
Brésil,Général,Bastidores do Poder,2016-10-28,1
Brésil,Général,Bastidores do Poder,2016-11-03,1
Brésil,Général,Bastidores do Poder,2016-11-07,1
Brésil,Général,Bastidores do Poder,2016-11-18,1
Brésil,Général,Bastidores do Poder,2016-11-23,2
Brésil,Général,Bastidores do Poder,2017-01-11,1
Brésil,Général,Bastidores do Poder,2017-02-06,9
Brésil,Général,Bastidores do Poder,2017-02-17,17
Brésil,Général,Bastidores do Poder,2017-02-20,10
Brésil,Général,Bastidores do Poder,2017-02-21,13
Brésil,Général,Bastidores do Poder,2017-02-22,13
Brésil,Général,Bastidores do Poder,2017-02-23,7
Brésil,Général,Bastidores do Poder,2017-02-24,7
Brésil,Général,Bastidores do Poder,2017-02-25,1
Brésil,Général,Bastidores do Poder,2017-03-01,10
Brésil,Général,Bastidores do Poder,2017-03-02,10
Brésil,Général,Bastidores do Poder,2017-03-03,10
Brésil,Général,Bastidores do Poder,2017-03-23,6
Brésil,Général,Bastidores do Poder,2017-03-24,2
Brésil,Général,Bastidores do Poder,2017-03-27,10
Brésil,Général,Bastidores do Poder,2017-03-30,5
Brésil,Général,Bastidores do Poder,2017-04-03,10
Brésil,Général,Bastidores do Poder,2017-04-04,2
Brésil,Général,Bastidores do Poder,2017-04-05,3
Brésil,Général,Bastidores do Poder,2017-04-06,3
Brésil,Général,Bastidores do Poder,2017-04-07,6
Brésil,Général,Bastidores do Poder,2017-04-11,6
Brésil,Général,Bastidores do Poder,2017-04-12,7
Brésil,Général,Bastidores do Poder,2017-04-17,10
Brésil,Général,Bastidores do Poder,2017-04-19,4
Brésil,Général,Bastidores do Poder,2017-04-20,2
Brésil,Général,Bastidores do Poder,2017-04-22,3
Brésil,Général,Bastidores do Poder,2017-04-24,14
Brésil,Général,Bastidores do Poder,2017-04-26,7
Brésil,Général,Bastidores do Poder,2017-04-27,11
Brésil,Général,Bastidores do Poder,2017-04-28,1
Brésil,Général,Bastidores do Poder,2017-04-29,1
Brésil,Général,Bastidores do Poder,2017-05-01,5
Brésil,Général,Bastidores do Poder,2017-05-02,7
Brésil,Général,Bastidores do Poder,2017-05-03,2
Brésil,Général,Bastidores do Poder,2017-05-04,9
Brésil,Général,Bastidores do Poder,2017-05-05,7
Brésil,Général,Bastidores do Poder,2017-05-07,3
Brésil,Général,Bastidores do Poder,2017-05-08,3
Brésil,Général,Bastidores do Poder,2017-05-09,8
Brésil,Général,Bastidores do Poder,2017-05-11,4
Brésil,Général,Bastidores do Poder,2017-05-12,9
Brésil,Général,Bastidores do Poder,2017-05-13,6
Brésil,Général,Bastidores do Poder,2017-05-14,5
Brésil,Général,Bastidores do Poder,2017-05-15,3
Brésil,Général,Bastidores do Poder,2017-05-16,6
Brésil,Général,Bastidores do Poder,2017-05-17,1
Brésil,Général,Bastidores do Poder,2017-05-18,14
Brésil,Général,Bastidores do Poder,2018-05-14,10
Brésil,Général,Bastidores do Poder,2018-05-16,14
Brésil,Général,Bastidores do Poder,2018-05-17,4
Brésil,Général,Bastidores do Poder,2018-05-18,2
Brésil,Général,Bastidores do Poder,2018-05-22,14
Brésil,Général,Bastidores do Poder,2018-05-23,10
Brésil,Général,Bastidores do Poder,2018-05-29,12
Brésil,Général,Bastidores do Poder,2018-05-30,12
Brésil,Général,Bastidores do Poder,2018-06-05,1
Brésil,Général,Bastidores do Poder,2018-06-11,6
Brésil,Général,Bastidores do Poder,2018-06-12,7
Brésil,Général,Bastidores do Poder,2018-06-13,8
Brésil,Général,Bastidores do Poder,2018-06-14,6
Brésil,Général,Bastidores do Poder,2018-06-16,1
Brésil,Général,Bastidores do Poder,2018-06-18,12
Brésil,Général,Bastidores do Poder,2018-06-19,14
Brésil,Général,Bastidores do Poder,2018-06-20,8
Brésil,Général,Bastidores do Poder,2018-06-21,14
Brésil,Général,Bastidores do Poder,2018-06-22,5
Brésil,Général,Bastidores do Poder,2018-06-26,9
Brésil,Général,Bastidores do Poder,2018-06-27,14
Brésil,Général,Bastidores do Poder,2018-06-28,7
Brésil,Général,Bastidores do Poder,2018-06-30,2
Brésil,Général,Bastidores do Poder,2018-07-01,14
Brésil,Général,Bastidores do Poder,2018-07-14,14
Brésil,Général,Bastidores do Poder,2018-07-17,5
Brésil,Général,Bastidores do Poder,2018-07-18,11
Brésil,Général,Bastidores do Poder,2018-07-19,9
Brésil,Général,Bastidores do Poder,2018-07-20,7
Brésil,Général,Bastidores do Poder,2018-07-23,14
Brésil,Général,Bastidores do Poder,2018-07-24,4
